respondent_id,xyz_vaccine,sesaonal_vaccine
50682,0.853797257,0.379802036
50683,0.170760068,0.096230411
50684,0.096971888,0.115655323
50685,0.161641836,0.178954398
50686,0.922554922,0.365971733
50687,0.050162949,0.089639881
50688,0.902862305,0.971998869
50689,0.270413362,0.076237437
50690,0.940059872,0.945604507
50691,0.223823257,0.72147255
50692,0.143005718,0.115364234
50693,0.726646303,0.230846302
50694,0.929109652,0.06076527
50695,0.164203219,0.066369162
50696,0.717822083,0.077332591
50697,0.78892583,0.115837599
50698,0.506413758,0.065409912
50699,0.45130729,0.158777052
50700,0.096175403,0.047869075
50701,0.800753176,0.176588515
50702,0.859131761,0.059379854
50703,0.680006603,0.092072806
50704,0.71311804,0.689698743
50705,0.857376196,0.039169367
50706,0.246377533,0.090401517
50707,0.096134768,0.08585676
50708,0.619905931,0.243454804
50709,0.382009574,0.110941846
50710,0.714267123,0.642761672
50711,0.484200151,0.195682885
50712,0.141682953,0.116623597
50713,0.047853652,0.123614022
50714,0.944896193,0.815668394
50715,0.728058031,0.113398876
50716,0.617143661,0.748785302
50717,0.283186564,0.199766956
50718,0.715882397,0.918473119
50719,0.39536237,0.151171283
50720,0.853467859,0.490234202
50721,0.089507599,0.087922719
50722,0.066116129,0.125891145
50723,0.720365381,0.090775089
50724,0.647304398,0.425208107
50725,0.432593864,0.046894692
50726,0.236187675,0.100649206
50727,0.055259547,0.09345945
50728,0.928996104,0.049518367
50729,0.220434128,0.109164927
50730,0.27855467,0.121970332
50731,0.247151918,0.068680808
50732,0.535650423,0.049822486
50733,0.53587218,0.160022536
50734,0.664624455,0.170259427
50735,0.112497786,0.066512221
50736,0.681935354,0.078325412
50737,0.315939401,0.076681553
50738,0.472578022,0.099029031
50739,0.116039328,0.061979627
50740,0.912795375,0.119925023
50741,0.401993335,0.039940567
50742,0.654752591,0.087095062
50743,0.745314118,0.343725503
50744,0.179634427,0.0608024
50745,0.261546611,0.059838883
50746,0.673465298,0.154220953
50747,0.070952817,0.144210271
50748,0.150709873,0.10246671
50749,0.229957096,0.125185603
50750,0.231410793,0.07924522
50751,0.107357373,0.076275527
50752,0.351006614,0.089892028
50753,0.367483606,0.139289354
50754,0.100475061,0.074382437
50755,0.878644253,0.240592958
50756,0.844748457,0.932180546
50757,0.842565173,0.706908948
50758,0.161556114,0.075774783
50759,0.276748939,0.099532823
50760,0.088903292,0.089482689
50761,0.842486779,0.845905581
50762,0.289145599,0.085805058
50763,0.097997405,0.088299925
50764,0.882262975,0.093171803
50765,0.10089105,0.167486803
50766,0.065437381,0.105387088
50767,0.09652204,0.045067056
50768,0.588594675,0.047739048
50769,0.138897802,0.235054242
50770,0.117592134,0.104857162
50771,0.805934307,0.060735177
50772,0.079038561,0.336490415
50773,0.920891444,0.749778371
50774,0.178852747,0.039270168
50775,0.259182431,0.225935917
50776,0.935987802,0.840470872
50777,0.888892374,0.362786987
50778,0.21467158,0.137351407
50779,0.620723266,0.197869247
50780,0.302740553,0.219683277
50781,0.159024598,0.13107252
50782,0.935397146,0.91877228
50783,0.191129067,0.09126842
50784,0.562146688,0.113127731
50785,0.913342579,0.909360433
50786,0.131611767,0.063277644
50787,0.938986749,0.060779117
50788,0.191525617,0.095736203
50789,0.889859499,0.851205127
50790,0.486467511,0.151353729
50791,0.315613895,0.135820082
50792,0.89944084,0.040814261
50793,0.854025504,0.065017405
50794,0.079845146,0.05538541
50795,0.219848273,0.069897545
50796,0.105697726,0.077874553
50797,0.691563499,0.116404927
50798,0.810160044,0.094557204
50799,0.678726274,0.153690776
50800,0.125375563,0.128907543
50801,0.775937921,0.066872909
50802,0.097463885,0.051708774
50803,0.05879032,0.078265746
50804,0.130840175,0.577649263
50805,0.079259339,0.119068919
50806,0.182882027,0.133317053
50807,0.266586907,0.045358335
50808,0.757644535,0.139335088
50809,0.941379813,0.071668442
50810,0.797661617,0.081862768
50811,0.848574176,0.357631915
50812,0.066279416,0.050331868
50813,0.956329286,0.040543408
50814,0.27930152,0.377502908
50815,0.803175485,0.66142813
50816,0.833295397,0.792800959
50817,0.62256865,0.191074116
50818,0.045661613,0.099435715
50819,0.676407145,0.39839063
50820,0.74375556,0.230237576
50821,0.10431894,0.106872412
50822,0.834428606,0.067264408
50823,0.074145682,0.069953667
50824,0.84775053,0.026618521
50825,0.474887283,0.099103522
50826,0.841430958,0.050179028
50827,0.704381601,0.218465709
50828,0.155881008,0.034167474
50829,0.749395156,0.116471675
50830,0.766208299,0.112852196
50831,0.843895491,0.157936524
50832,0.119540109,0.140202589
50833,0.067244488,0.071198867
50834,0.724792733,0.305523038
50835,0.898533292,0.102396002
50836,0.130026921,0.100997104
50837,0.045785777,0.102583004
50838,0.176574303,0.122523046
50839,0.08995776,0.083086412
50840,0.199753398,0.129513682
50841,0.716088139,0.490523275
50842,0.057081269,0.082097359
50843,0.030032025,0.086972475
50844,0.070594117,0.057360274
50845,0.070256366,0.076573227
50846,0.461165769,0.12645062
50847,0.176714074,0.093713249
50848,0.640591981,0.83366319
50849,0.087818605,0.169493434
50850,0.250456605,0.118532811
50851,0.060310048,0.092298782
50852,0.104716056,0.115144483
50853,0.037481825,0.049676035
50854,0.113385217,0.055769706
50855,0.249556277,0.125761183
50856,0.740345775,0.521349031
50857,0.319044652,0.063674984
50858,0.12558718,0.137212024
50859,0.14944063,0.09702262
50860,0.102781667,0.069919584
50861,0.910494571,0.154003337
50862,0.751548995,0.268474446
50863,0.474049658,0.098520286
50864,0.036256338,0.109937851
50865,0.639316624,0.314052995
50866,0.305628514,0.221185848
50867,0.404570718,0.238206175
50868,0.858780206,0.10890099
50869,0.160942434,0.157508406
50870,0.629419267,0.094995005
50871,0.365796239,0.056855818
50872,0.430470502,0.07819404
50873,0.843240658,0.217747581
50874,0.901150356,0.853212022
50875,0.763714927,0.393082281
50876,0.142217107,0.050529561
50877,0.920499866,0.761768203
50878,0.863618082,0.159749682
50879,0.119166088,0.128283714
50880,0.255529627,0.109460255
50881,0.114499178,0.107192431
50882,0.903537023,0.969179997
50883,0.5,0.064084456
50884,0.267231193,0.125656205
50885,0.867968063,0.51702733
50886,0.643040317,0.276423091
50887,0.166525776,0.039220149
50888,0.278155846,0.064714754
50889,0.756358859,0.862194938
50890,0.371321244,0.146172635
50891,0.552348808,0.216257585
50892,0.04916623,0.391111555
50893,0.393575744,0.211899041
50894,0.932817642,0.105461329
50895,0.105520713,0.066615326
50896,0.225092335,0.068967688
50897,0.049000001,0.053165457
50898,0.966794664,0.301317143
50899,0.112813958,0.076901594
50900,0.642134026,0.15056566
50901,0.265204375,0.176327242
50902,0.91526682,0.745691464
50903,0.125916804,0.129786034
50904,0.791480902,0.651176641
50905,0.627034189,0.087948189
50906,0.552637532,0.103005633
50907,0.578504302,0.101028669
50908,0.195982819,0.146788942
50909,0.833927873,0.647954768
50910,0.459121188,0.216826834
50911,0.255102591,0.042887444
50912,0.871730983,0.869072454
50913,0.86128551,0.121772072
50914,0.179996816,0.061296109
50915,0.153416405,0.098715751
50916,0.404374086,0.14724342
50917,0.181858161,0.087851487
50918,0.143629104,0.084270886
50919,0.089306911,0.102236739
50920,0.884335685,0.054311089
50921,0.097036322,0.063337878
50922,0.9314231,0.883699019
50923,0.186112848,0.072498532
50924,0.790813572,0.091949395
50925,0.964185967,0.120609662
50926,0.937731441,0.798829247
50927,0.059792346,0.056630121
50928,0.115318029,0.105905453
50929,0.761120366,0.12183674
50930,0.13974423,0.164997851
50931,0.413333252,0.18180835
50932,0.912681693,0.508864712
50933,0.129158135,0.11165815
50934,0.099125431,0.219265047
50935,0.0946448,0.102472599
50936,0.080284568,0.075260409
50937,0.24199404,0.101108386
50938,0.858904482,0.065335024
50939,0.07784879,0.056372625
50940,0.330133654,0.139053928
50941,0.193344682,0.066399858
50942,0.190354347,0.11115523
50943,0.66707808,0.494509598
50944,0.159949233,0.074345452
50945,0.119006173,0.133865469
50946,0.5,0.67015763
50947,0.974533792,0.120502562
50948,0.592584097,0.055685487
50949,0.922498936,0.930020861
50950,0.194190459,0.479296936
50951,0.084153639,0.049568164
50952,0.216507987,0.143956717
50953,0.488917327,0.184383904
50954,0.872635497,0.07810346
50955,0.20801369,0.068034795
50956,0.14722123,0.182771057
50957,0.855057587,0.762826026
50958,0.918591558,0.596647539
50959,0.076763707,0.068919449
50960,0.145969729,0.191469954
50961,0.160863287,0.180392554
50962,0.836500601,0.574576651
50963,0.851121791,0.147606671
50964,0.83082636,0.036498282
50965,0.12437219,0.092476633
50966,0.190182713,0.172753814
50967,0.8852502,0.752608573
50968,0.866166248,0.038901326
50969,0.505074475,0.122227129
50970,0.896456382,0.790934678
50971,0.711629054,0.043735904
50972,0.634771924,0.111371737
50973,0.137535027,0.092460603
50974,0.851290951,0.377365268
50975,0.554494325,0.150475326
50976,0.891043764,0.046114893
50977,0.920554805,0.043527792
50978,0.794117808,0.076835383
50979,0.800476945,0.845759668
50980,0.348057921,0.135260228
50981,0.62293033,0.244333058
50982,0.263419933,0.085453373
50983,0.972254646,0.076759986
50984,0.896119362,0.109055576
50985,0.248191715,0.103539133
50986,0.806690204,0.833553152
50987,0.897742869,0.049064209
50988,0.677702494,0.103304889
50989,0.32743283,0.112865281
50990,0.489876714,0.266456833
50991,0.286349115,0.12631248
50992,0.5,0.075937632
50993,0.137563683,0.05085819
50994,0.193165196,0.129307616
50995,0.111660948,0.114040746
50996,0.091342184,0.076235801
50997,0.322233151,0.136538521
50998,0.819952827,0.604874025
50999,0.695591146,0.593902468
51000,0.206211652,0.161412232
51001,0.449972324,0.061056442
51002,0.390142516,0.034485652
51003,0.694232628,0.579734467
51004,0.56395277,0.093898049
51005,0.330096904,0.150760239
51006,0.088315319,0.144755991
51007,0.532182565,0.11225335
51008,0.107762008,0.063885865
51009,0.878049857,0.603238134
51010,0.285378607,0.12903792
51011,0.828503473,0.225593035
51012,0.457883948,0.065469293
51013,0.887128966,0.913933954
51014,0.582533791,0.106200631
51015,0.880484883,0.835183653
51016,0.114474933,0.113676394
51017,0.908920223,0.129478061
51018,0.945945101,0.101534735
51019,0.07217318,0.194951292
51020,0.456235158,0.2177612
51021,0.450338188,0.113555736
51022,0.123369611,0.095129031
51023,0.618208014,0.40051765
51024,0.351786714,0.152054515
51025,0.046358766,0.059802314
51026,0.06956408,0.128853222
51027,0.70918238,0.122941132
51028,0.090826091,0.097255373
51029,0.269468725,0.088924362
51030,0.609361667,0.074510447
51031,0.109566381,0.152821623
51032,0.36126143,0.169117159
51033,0.70991658,0.146229488
51034,0.070417202,0.062695537
51035,0.23915708,0.125008729
51036,0.840616101,0.21645553
51037,0.425449042,0.16161592
51038,0.734313663,0.082174842
51039,0.891415984,0.076042638
51040,0.156774946,0.27556231
51041,0.553780378,0.101804453
51042,0.477762395,0.048215364
51043,0.708015169,0.138405017
51044,0.244701763,0.051059573
51045,0.234965903,0.158869962
51046,0.144235149,0.051477082
51047,0.956471527,0.276432719
51048,0.878655358,0.829930345
51049,0.220275553,0.097850823
51050,0.315956252,0.054702901
51051,0.168708032,0.114197052
51052,0.796927834,0.992100859
51053,0.541784446,0.129470107
51054,0.1479747,0.104419813
51055,0.922074826,0.963118805
51056,0.552924841,0.271190318
51057,0.85093907,0.0651201
51058,0.897420873,0.932088016
51059,0.710963601,0.154149859
51060,0.372167934,0.073289266
51061,0.086733021,0.268213931
51062,0.051818366,0.066543023
51063,0.376537971,0.06145938
51064,0.66225713,0.534751648
51065,0.129296259,0.093572731
51066,0.930407404,0.644756095
51067,0.33228745,0.071179829
51068,0.369599734,0.063479271
51069,0.111860577,0.095378997
51070,0.845140712,0.521742484
51071,0.945464444,0.884961614
51072,0.033719506,0.034614134
51073,0.111331741,0.098758069
51074,0.669301142,0.082920989
51075,0.078116777,0.102800083
51076,0.112736861,0.09487572
51077,0.842663164,0.042258225
51078,0.170731854,0.135244733
51079,0.118552739,0.059513345
51080,0.265417773,0.401010971
51081,0.752393315,0.635444521
51082,0.208240875,0.09792684
51083,0.870746891,0.19268109
51084,0.084181775,0.128037462
51085,0.072619526,0.091188319
51086,0.214041687,0.160477854
51087,0.742820571,0.127818009
51088,0.220095327,0.076783572
51089,0.511017547,0.428055233
51090,0.053829984,0.033239776
51091,0.907696172,0.947627866
51092,0.233787737,0.080260615
51093,0.76249993,0.384505551
51094,0.289161862,0.090827474
51095,0.215237457,0.197582415
51096,0.206750836,0.076385444
51097,0.956959415,0.122190591
51098,0.711106207,0.127505155
51099,0.223875073,0.068830231
51100,0.093338211,0.107931229
51101,0.900730193,0.072658898
51102,0.089567746,0.112635397
51103,0.833994523,0.850414325
51104,0.886765498,0.416514015
51105,0.350920158,0.057924946
51106,0.821436769,0.518985004
51107,0.128264713,0.060678296
51108,0.743814025,0.046564752
51109,0.280411912,0.5
51110,0.913691997,0.14658387
51111,0.86692871,0.398983184
51112,0.907359361,0.869875621
51113,0.717427453,0.678336504
51114,0.424071888,0.053988502
51115,0.743972344,0.579036211
51116,0.74885586,0.076070356
51117,0.83086416,0.400973494
51118,0.206231408,0.084911242
51119,0.94822383,0.960239254
51120,0.187517491,0.113592006
51121,0.536247936,0.075852067
51122,0.700728071,0.152668608
51123,0.592269119,0.154696335
51124,0.888964906,0.09735434
51125,0.363561095,0.28858364
51126,0.23162174,0.063571135
51127,0.149435666,0.082908008
51128,0.124769075,0.118867871
51129,0.035219001,0.076234208
51130,0.077715358,0.067807943
51131,0.945873998,0.921304252
51132,0.257889243,0.044476486
51133,0.88577291,0.102914506
51134,0.321354527,0.067635496
51135,0.118846141,0.149335508
51136,0.85518329,0.066553048
51137,0.613488027,0.159380068
51138,0.926411664,0.941698275
51139,0.174012604,0.195827358
51140,0.138406295,0.109680355
51141,0.690350878,0.103441901
51142,0.218255838,0.717408068
51143,0.378894551,0.171281082
51144,0.440072155,0.035511766
51145,0.117750644,0.078011957
51146,0.840918016,0.5
51147,0.692581302,0.110076013
51148,0.918725119,0.054922187
51149,0.279460481,0.100212523
51150,0.637065363,0.387827469
51151,0.405395735,0.036870456
51152,0.629193434,0.15882615
51153,0.059428187,0.09823158
51154,0.056739232,0.100938511
51155,0.072711312,0.100136196
51156,0.882930273,0.541438691
51157,0.189096336,0.153081765
51158,0.394101723,0.101474166
51159,0.139826846,0.116570237
51160,0.916804358,0.964124832
51161,0.893387003,0.763271543
51162,0.210765877,0.044801314
51163,0.152850372,0.042183677
51164,0.808200014,0.309758042
51165,0.234087524,0.064985261
51166,0.602178467,0.118945644
51167,0.795142623,0.156068149
51168,0.388454832,0.059264692
51169,0.633842337,0.112708915
51170,0.094324246,0.099945198
51171,0.609145729,0.059378022
51172,0.216874928,0.119306736
51173,0.639853081,0.111052359
51174,0.165895752,0.063698116
51175,0.591078875,0.169024674
51176,0.358320284,0.131636431
51177,0.894113107,0.660390416
51178,0.178694773,0.262316187
51179,0.137603651,0.147742289
51180,0.139175459,0.082699988
51181,0.657787635,0.179639029
51182,0.062140428,0.100098671
51183,0.06874686,0.10342823
51184,0.110726748,0.131730765
51185,0.163259522,0.168054908
51186,0.065496129,0.069105628
51187,0.438978075,0.122584253
51188,0.143357538,0.178153033
51189,0.942213545,0.934737321
51190,0.148706894,0.116935848
51191,0.915798501,0.089349408
51192,0.798437583,0.228711715
51193,0.583316158,0.276094752
51194,0.220285996,0.060041163
51195,0.101318111,0.252232803
51196,0.467601969,0.158937441
51197,0.800484418,0.055564587
51198,0.192763751,0.05894317
51199,0.124192499,0.100130493
51200,0.087150785,0.080886929
51201,0.972714432,0.128644271
51202,0.059250676,0.27495075
51203,0.430053603,0.28946687
51204,0.261966676,0.146960642
51205,0.256480961,0.09705988
51206,0.17202615,0.178324659
51207,0.945362894,0.282725993
51208,0.355322356,0.234183114
51209,0.131595651,0.106425676
51210,0.743210219,0.231927358
51211,0.200960137,0.090677406
51212,0.139826741,0.085742654
51213,0.089911805,0.104736377
51214,0.152456465,0.139638974
51215,0.600589856,0.12224324
51216,0.892095205,0.738129403
51217,0.774676476,0.147886072
51218,0.764745379,0.132729648
51219,0.610843344,0.087359859
51220,0.827938769,0.168090168
51221,0.055876889,0.04015672
51222,0.200094558,0.13384584
51223,0.829205166,0.080768698
51224,0.147227716,0.055091751
51225,0.067184748,0.077035994
51226,0.893549312,0.762506087
51227,0.796310153,0.178294269
51228,0.167763424,0.168705472
51229,0.899124749,0.106384415
51230,0.112396811,0.125181251
51231,0.101949233,0.155101089
51232,0.074145233,0.09472922
51233,0.082275422,0.073488497
51234,0.060276714,0.108469426
51235,0.416676404,0.169667061
51236,0.177921985,0.082488038
51237,0.557186003,0.130718576
51238,0.36787852,0.063307626
51239,0.140131828,0.34612433
51240,0.815041942,0.903410504
51241,0.129594427,0.194844151
51242,0.052079137,0.108114017
51243,0.536960442,0.113593004
51244,0.381992656,0.11313287
51245,0.13313511,0.134560007
51246,0.914427266,0.020820362
51247,0.11455259,0.081766861
51248,0.151128184,0.129291366
51249,0.83177991,0.925228459
51250,0.224370915,0.157213104
51251,0.187184454,0.1298372
51252,0.355516955,0.09808573
51253,0.097833647,0.10603196
51254,0.156958499,0.16179459
51255,0.107537115,0.060826415
51256,0.374949386,0.331540503
51257,0.92088767,0.606687898
51258,0.605643965,0.041225602
51259,0.097924353,0.113516804
51260,0.457277364,0.068793021
51261,0.43661751,0.117712266
51262,0.33292749,0.191067639
51263,0.151093414,0.092178447
51264,0.061077306,0.096381558
51265,0.258736491,0.14213156
51266,0.145105996,0.085521953
51267,0.815554204,0.196224864
51268,0.950535316,0.046068586
51269,0.623610171,0.084405815
51270,0.48017702,0.062095218
51271,0.097799243,0.110604879
51272,0.204455459,0.051522788
51273,0.333431367,0.251890321
51274,0.118966599,0.107063613
51275,0.365565791,0.157309349
51276,0.60447434,0.167955936
51277,0.121032754,0.160716691
51278,0.074787423,0.075771301
51279,0.348882376,0.085685222
51280,0.271958904,0.13894991
51281,0.733782891,0.258082911
51282,0.802743436,0.8684789
51283,0.596288358,0.016563399
51284,0.90971103,0.796165444
51285,0.413343539,0.067624697
51286,0.10768619,0.069266816
51287,0.097400394,0.090860759
51288,0.731839743,0.431811554
51289,0.863794546,0.75993246
51290,0.127869767,0.128104887
51291,0.85680385,0.934817535
51292,0.487384306,0.188943181
51293,0.886828644,0.105018056
51294,0.043152144,0.076371026
51295,0.793555004,0.079923271
51296,0.824056329,0.110163679
51297,0.865976648,0.786110997
51298,0.736018763,0.531870502
51299,0.968353975,0.215872314
51300,0.884850375,0.198184635
51301,0.122244359,0.106468269
51302,0.942110848,0.122087126
51303,0.539563425,0.137805305
51304,0.93119574,0.0583967
51305,0.261551237,0.164190292
51306,0.896730479,0.865235301
51307,0.669046383,0.432352077
51308,0.288286537,0.152827599
51309,0.085081489,0.083083637
51310,0.839632718,0.306488709
51311,0.945929925,0.08538091
51312,0.856992319,0.76044587
51313,0.101418789,0.093567769
51314,0.744595445,0.106481233
51315,0.441915368,0.249856477
51316,0.913115592,0.095496271
51317,0.435838322,0.45660402
51318,0.079452004,0.027376877
51319,0.84863664,0.141690765
51320,0.298055566,0.153593232
51321,0.286655546,0.060667102
51322,0.164306495,0.121898498
51323,0.811583975,0.834801504
51324,0.231809264,0.063431437
51325,0.401584642,0.093929015
51326,0.122563712,0.079238993
51327,0.138281769,0.132749217
51328,0.183218681,0.106106993
51329,0.135834897,0.154992033
51330,0.24965535,0.186113252
51331,0.353622436,0.070236085
51332,0.81154743,0.104587936
51333,0.951886337,0.093617915
51334,0.44798178,0.158325793
51335,0.285363776,0.119734887
51336,0.68658745,0.142209377
51337,0.851754305,0.726691171
51338,0.064326624,0.050259839
51339,0.662525375,0.132345149
51340,0.817656484,0.587839174
51341,0.60662602,0.101221478
51342,0.188459141,0.06234314
51343,0.827328162,0.819121624
51344,0.248467594,0.08867247
51345,0.643394957,0.073450898
51346,0.444265473,0.146528338
51347,0.945324961,0.396554181
51348,0.90528481,0.115364994
51349,0.217201032,0.048154569
51350,0.115976777,0.092329715
51351,0.5,0.058587136
51352,0.083306446,0.115895826
51353,0.132304237,0.10124877
51354,0.183066181,0.102954541
51355,0.13359618,0.11969792
51356,0.625088916,0.45673778
51357,0.175225428,0.097987636
51358,0.645002547,0.045093006
51359,0.285720847,0.072795762
51360,0.166752142,0.102898858
51361,0.476647623,0.132919287
51362,0.078955352,0.073568504
51363,0.271108518,0.195785366
51364,0.127467444,0.105661499
51365,0.218710414,0.110074649
51366,0.090093944,0.108047746
51367,0.281047014,0.094255745
51368,0.933444041,0.126009432
51369,0.107345143,0.109067767
51370,0.070330526,0.060482722
51371,0.876506874,0.82883333
51372,0.076189744,0.07479828
51373,0.862125712,0.093299705
51374,0.403189018,0.192107908
51375,0.736227518,0.163443182
51376,0.810824798,0.180899065
51377,0.087481135,0.134963153
51378,0.421172072,0.733682272
51379,0.200409304,0.127913574
51380,0.774921295,0.146205257
51381,0.808585817,0.102786962
51382,0.470439885,0.07903026
51383,0.226274573,0.164830799
51384,0.156962646,0.080503167
51385,0.230930189,0.023576366
51386,0.08238103,0.038774999
51387,0.856401728,0.047624566
51388,0.808771002,0.152679989
51389,0.365910232,0.092487445
51390,0.938435441,0.153079004
51391,0.454096561,0.080286014
51392,0.183526444,0.121350473
51393,0.664350546,0.106088714
51394,0.335865299,0.134754617
51395,0.121550116,0.125981453
51396,0.199423312,0.121312517
51397,0.227335816,0.068633572
51398,0.394535661,0.184921959
51399,0.872182904,0.144849803
51400,0.639103623,0.434710571
51401,0.367487569,0.075523114
51402,0.251719031,0.159787052
51403,0.858055139,0.061843866
51404,0.238679872,0.075086517
51405,0.294816217,0.051839882
51406,0.245132201,0.157509542
51407,0.715830481,0.081682087
51408,0.860252245,0.897682111
51409,0.105346099,0.081284491
51410,0.891741285,0.13152146
51411,0.071468693,0.096382226
51412,0.303582438,0.046343212
51413,0.094310204,0.065780558
51414,0.389732623,0.05178093
51415,0.256848312,0.117572751
51416,0.5,0.222248687
51417,0.160303374,0.180766385
51418,0.116150662,0.099071194
51419,0.402755813,0.182709432
51420,0.131309187,0.045384234
51421,0.133906423,0.03818187
51422,0.130661882,0.195168383
51423,0.018976137,0.040588674
51424,0.454445309,0.339336678
51425,0.19752457,0.123547535
51426,0.112918378,0.107983537
51427,0.383207929,0.122261948
51428,0.165705655,0.048219172
51429,0.455499786,0.210672485
51430,0.695234401,0.059758655
51431,0.09189805,0.12295513
51432,0.195052282,0.062160286
51433,0.702882954,0.030811997
51434,0.875618837,0.183125379
51435,0.312609784,0.062901565
51436,0.916949731,0.038173025
51437,0.860838644,0.619052672
51438,0.84974706,0.233391155
51439,0.654407785,0.119675488
51440,0.903306295,0.033770927
51441,0.968401432,0.95075865
51442,0.462773217,0.039209
51443,0.457020803,0.05598414
51444,0.115736658,0.083469912
51445,0.322452087,0.059665918
51446,0.955069738,0.045741783
51447,0.118858168,0.056502945
51448,0.330341823,0.141140075
51449,0.115194689,0.087795849
51450,0.840361904,0.026981041
51451,0.92870748,0.246505159
51452,0.350219332,0.100420307
51453,0.186384744,0.064727291
51454,0.345492754,0.160267369
51455,0.13433614,0.358821479
51456,0.769235714,0.142122104
51457,0.896810634,0.043688401
51458,0.885772716,0.098357117
51459,0.798108944,0.092922271
51460,0.470689681,0.126234968
51461,0.494857224,0.221644861
51462,0.859047927,0.593191908
51463,0.862345741,0.648137668
51464,0.822533267,0.819134123
51465,0.258317862,0.121934041
51466,0.094901938,0.080360261
51467,0.839308272,0.920634681
51468,0.396826505,0.193051305
51469,0.228684185,0.086717819
51470,0.941444159,0.222359644
51471,0.843062441,0.031188389
51472,0.134474666,0.142347935
51473,0.84109345,0.87675685
51474,0.577763396,0.719402642
51475,0.447245039,0.160414116
51476,0.081063264,0.114049521
51477,0.895592704,0.134605454
51478,0.546244662,0.066928935
51479,0.626855528,0.200748947
51480,0.878208587,0.85434966
51481,0.093167686,0.110684038
51482,0.061094449,0.06258853
51483,0.670665218,0.061868789
51484,0.152664872,0.090816141
51485,0.146882784,0.065590166
51486,0.174967012,0.090835068
51487,0.128334038,0.085482832
51488,0.068013575,0.063040805
51489,0.118798435,0.077500968
51490,0.170111538,0.095552618
51491,0.196848901,0.102770819
51492,0.88828122,0.595271008
51493,0.117747389,0.03245663
51494,0.949660758,0.097758287
51495,0.302338936,0.109507749
51496,0.252075368,0.097845775
51497,0.594835924,0.316036309
51498,0.848982049,0.182734496
51499,0.04345487,0.046972536
51500,0.5,0.075556245
51501,0.208592919,0.089038427
51502,0.240367573,0.158643237
51503,0.5580162,0.064925885
51504,0.617733563,0.077677618
51505,0.419212937,0.117134407
51506,0.754689432,0.058586011
51507,0.088136009,0.097743308
51508,0.15861546,0.113891779
51509,0.175261273,0.166228462
51510,0.5,0.070688654
51511,0.082678841,0.133821371
51512,0.833107116,0.035444829
51513,0.5,0.158305306
51514,0.586442108,0.166534321
51515,0.904005944,0.143522839
51516,0.335169755,0.069533053
51517,0.911174003,0.168722188
51518,0.833096963,0.735896874
51519,0.318126385,0.076000361
51520,0.600033518,0.18135318
51521,0.675707168,0.20675741
51522,0.95534274,0.439337285
51523,0.80384081,0.446067817
51524,0.023812159,0.051553088
51525,0.628582932,0.13328839
51526,0.711224506,0.50715323
51527,0.5,0.530993757
51528,0.306839524,0.129758453
51529,0.315891745,0.084996389
51530,0.649572064,0.055978685
51531,0.907721706,0.07391924
51532,0.811031335,0.707624537
51533,0.239430695,0.077730516
51534,0.41238682,0.303130686
51535,0.778666328,0.190304288
51536,0.769503171,0.731853822
51537,0.869582822,0.133884431
51538,0.638118671,0.041943205
51539,0.892086348,0.017269921
51540,0.294305721,0.038329159
51541,0.60003787,0.027093322
51542,0.163070743,0.100917105
51543,0.059991146,0.06510907
51544,0.962043304,0.092565887
51545,0.881700612,0.125199698
51546,0.171896154,0.057717882
51547,0.743809775,0.850752669
51548,0.84137188,0.079754881
51549,0.06162966,0.065641948
51550,0.860226293,0.16387284
51551,0.359125902,0.229389335
51552,0.130596766,0.091806554
51553,0.32021916,0.071246787
51554,0.139550941,0.25871796
51555,0.045636935,0.086560925
51556,0.947650102,0.901285346
51557,0.173034337,0.118789367
51558,0.539416538,0.115319411
51559,0.72750463,0.04746025
51560,0.09054178,0.062999624
51561,0.673300502,0.065264503
51562,0.255008973,0.05234588
51563,0.834694746,0.457780877
51564,0.059113042,0.070265571
51565,0.853828652,0.018192226
51566,0.188335657,0.155188408
51567,0.096575974,0.097852172
51568,0.617869268,0.645211166
51569,0.174778723,0.12705152
51570,0.890516085,0.904607847
51571,0.904971864,0.191182711
51572,0.379558528,0.099418464
51573,0.844653028,0.065016149
51574,0.255751844,0.115402977
51575,0.940197684,0.099543369
51576,0.830046311,0.098238415
51577,0.153867883,0.099155961
51578,0.760092104,0.565423571
51579,0.899111905,0.893743942
51580,0.876374163,0.078480029
51581,0.086250224,0.12078156
51582,0.787673133,0.139595457
51583,0.543381155,0.052202993
51584,0.5,0.250270339
51585,0.73470492,0.026092686
51586,0.83638957,0.89344429
51587,0.136858044,0.045283176
51588,0.216713291,0.096306845
51589,0.909865727,0.134983005
51590,0.946425006,0.048282553
51591,0.108913416,0.053432113
51592,0.119236913,0.044697756
51593,0.432736276,0.072200434
51594,0.552593695,0.118976799
51595,0.635343487,0.291413476
51596,0.193613811,0.033691054
51597,0.77995011,0.305636509
51598,0.116987568,0.040466832
51599,0.925071529,0.518534587
51600,0.339313484,0.020102415
51601,0.436017204,0.197556741
51602,0.178606548,0.140130569
51603,0.931255491,0.070741992
51604,0.804264916,0.810222781
51605,0.122097482,0.118907339
51606,0.249523823,0.144031702
51607,0.859004452,0.908325341
51608,0.476083963,0.122457569
51609,0.778544312,0.630942422
51610,0.158002302,0.090833471
51611,0.82978168,0.570140132
51612,0.929914277,0.45748996
51613,0.838920676,0.635566882
51614,0.099865345,0.096713709
