respondent_id,xyz_vaccine,seasonal_vaccine
48076,0.726234362,0.491370006
48077,0.325734001,0.095989481
48078,0.019781342,0.013987935
48079,0.457318666,0.089358947
48080,0.774549021,0.053006465
48081,0.936925542,0.136799851
48082,0.306660103,0.185273379
48083,0.498147595,0.081346287
48084,0.499528822,0.433236914
48085,0.107719742,0.010846096
48086,0.213737755,0.081797223
48087,0.677890259,0.201865344
48088,0.099164112,0.080216436
48089,0.965403369,0.222288883
48090,0.214922908,0.119842671
48091,0.932952635,0.420432353
48092,0.055531683,0.144451549
48093,0.887527429,0.352894424
48094,0.430490631,0.138916274
48095,0.956068672,0.753079006
48096,0.311462881,0.097942889
48097,0.959600759,0.051650395
48098,0.505842568,0.078947581
48099,0.35834951,0.143275622
48100,0.541711907,0.229261997
48101,0.446957655,0.252243112
48102,0.688878711,0.686219816
48103,0.337215742,0.203066668
48104,0.458101718,0.13625975
48105,0.863321011,0.01921158
48106,0.652447951,0.199627828
48107,0.669304647,0.657147105
48108,0.15400078,0.021005936
48109,0.149680222,0.291944744
48110,0.878880355,0.084266029
48111,0.525606325,0.129338765
48112,0.037201163,0.056655967
48113,0.856780695,0.292545912
48114,0.316585872,0.130756212
48115,0.786239543,0.245520528
48116,0.427403071,0.008145941
48117,0.142673502,0.097087386
48118,0.580349248,0.043417648
48119,0.569991321,0.355743837
48120,0.666642353,0.18694002
48121,0.124541283,0.046415783
48122,0.832665749,0.069487701
48123,0.191322383,0.074389579
48124,0.405094381,0.08845322
48125,0.597190365,0.246343401
48126,0.356983546,0.093305989
48127,0.063884214,0.036120099
48128,0.601485879,0.096524771
48129,0.374513175,0.177568916
48130,0.851527972,0.657705665
48131,0.372730754,0.107592327
48132,0.062313619,0.026129816
48133,0.601900698,0.169500422
48134,0.8125392,0.191559738
48135,0.802310017,0.431712264
48136,0.921592228,0.853522917
48137,0.739419182,0.386601405
48138,0.239990754,0.027986714
48139,0.891845903,0.581862046
48140,0.109382264,0.059605531
48141,0.096570954,0.073185503
48142,0.980096766,0.804404648
48143,0.594346873,0.04677514
48144,0.947530504,0.857255581
48145,0.090210599,0.15882495
48146,0.54835986,0.029753332
48147,0.845911501,0.037649623
48148,0.101357577,0.008701151
48149,0.160234966,0.026913179
48150,0.460060107,0.9399012
48151,0.234012792,0.523899306
48152,0.224122252,0.103699505
48153,0.783876198,0.428779932
48154,0.345773251,0.163333837
48155,0.861387288,0.701193262
48156,0.217120094,0.088620279
48157,0.308404558,0.157978604
48158,0.569971926,0.05534156
48159,0.249275417,0.236290637
48160,0.074963496,0.024431153
48161,0.042700835,0.023456251
48162,0.947879345,0.869655728
48163,0.020274349,0.002683164
48164,0.492310171,0.143348892
48165,0.614063408,0.699849432
48166,0.117186237,0.055334768
48167,0.63142496,0.599701342
48168,0.586960786,0.303153745
48169,0.219416881,0.069666879
48170,0.151134458,0.22798337
48171,0.886387926,0.058007767
48172,0.356090373,0.157412309
48173,0.076058054,0.275055522
48174,0.499384326,0.344449515
48175,0.049896396,0.017559077
48176,0.253085919,0.055196286
48177,0.766335991,0.507077015
48178,0.526916832,0.379919628
48179,0.084116574,0.043916885
48180,0.421312421,0.104633935
48181,0.134247031,0.222868846
48182,0.575782976,0.089957263
48183,0.261506461,0.104397706
48184,0.05644078,0.01223335
48185,0.930369852,0.108210271
48186,0.946064525,0.928437098
48187,0.759463946,0.335258716
48188,0.141158631,0.010821231
48189,0.398003741,0.074552421
48190,0.213505247,0.066176962
48191,0.927266142,0.768437842
48192,0.853315919,0.47438729
48193,0.114353978,0.01544845
48194,0.457952782,0.346253072
48195,0.123464209,0.0552782
48196,0.332105158,0.094147913
48197,0.954667872,0.022429858
48198,0.425378008,0.152527404
48199,0.492087489,0.237022164
48200,0.173384521,0.052647755
48201,0.621991846,0.210660086
48202,0.356324123,0.172778081
48203,0.373458747,0.162222437
48204,0.909236314,0.707106363
48205,0.671324814,0.495924661
48206,0.016695365,0.024642566
48207,0.260496951,0.054119262
48208,0.405750709,0.073322306
48209,0.914205901,0.288197208
48210,0.266432242,0.097897481
48211,0.171610324,0.053790228
48212,0.672402238,0.230075748
48213,0.128889184,0.098559927
48214,0.780635493,0.609098631
48215,0.060995109,0.016094934
48216,0.05687768,0.047563311
48217,0.954416349,0.578870596
48218,0.489262553,0.160566302
48219,0.619442395,0.406636312
48220,0.250664627,0.058238888
48221,0.163592266,0.587978265
48222,0.216847198,0.107152958
48223,0.621568235,0.246355933
48224,0.100282459,0.130966758
48225,0.933802001,0.449173658
48226,0.120923744,0.101644923
48227,0.744339873,0.712650304
48228,0.502490435,0.079819311
48229,0.907086209,0.782326066
48230,0.185557387,0.10700409
48231,0.049448153,0.076606565
48232,0.159064953,0.020712522
48233,0.348750219,0.096600659
48234,0.015205773,0.069091053
48235,0.897026768,0.769725248
48236,0.771369172,0.30388431
48237,0.026642844,0.021948612
48238,0.2305715,0.059050556
48239,0.847868361,0.293332855
48240,0.918654567,0.651772876
48241,0.183162316,0.179867082
48242,0.579844674,0.224565112
48243,0.291651549,0.103923366
48244,0.475614208,0.166166634
48245,0.908068169,0.587793434
48246,0.493610575,0.174351998
48247,0.525971413,0.147724515
48248,0.06541813,0.01706066
48249,0.219562942,0.077036777
48250,0.917765579,0.392119386
48251,0.126891796,0.034904995
48252,0.749977442,0.407785723
48253,0.159946497,0.010048578
48254,0.849284323,0.13996806
48255,0.925164003,0.403737593
48256,0.665799455,0.130379121
48257,0.441569197,0.075373273
48258,0.154591082,0.110769515
48259,0.873123748,0.627343148
48260,0.705861612,0.167377542
48261,0.162845953,0.107890698
48262,0.556782405,0.276377921
48263,0.083264601,0.060415073
48264,0.085648503,0.010575141
48265,0.401470854,0.247061008
48266,0.140802133,0.141595532
48267,0.398041063,0.251119564
48268,0.97610003,0.904802545
48269,0.275045451,0.145871967
48270,0.840156281,0.417645356
48271,0.194829036,0.044890038
48272,0.962409751,0.26039006
48273,0.195888601,0.133879255
48274,0.972882881,0.656083174
48275,0.276108573,0.635683303
48276,0.958099048,0.224349404
48277,0.639409335,0.037705291
48278,0.366941587,0.148799308
48279,0.052888151,0.024846195
48280,0.271417587,0.106568165
48281,0.463499837,0.292035422
48282,0.864986405,0.140870378
48283,0.529551797,0.064384915
48284,0.287165061,0.244764409
48285,0.539723876,0.203637966
48286,0.955819153,0.131264961
48287,0.457766558,0.121526588
48288,0.69359218,0.479559463
48289,0.404913231,0.048642334
48290,0.978214266,0.357312173
48291,0.624165066,0.354931944
48292,0.938333799,0.085924395
48293,0.255330021,0.07682876
48294,0.963822251,0.857829799
48295,0.386327071,0.242892191
48296,0.945195409,0.609524262
48297,0.616050497,0.288992696
48298,0.727082579,0.166863984
48299,0.74551522,0.181464637
48300,0.132679938,0.076374518
48301,0.412475546,0.111281319
48302,0.232150633,0.089112589
48303,0.041690091,0.022578516
48304,0.100846822,0.048595783
48305,0.58651285,0.171188574
48306,0.069689959,0.065986443
48307,0.151083853,0.020720256
48308,0.188026883,0.061870805
48309,0.672838214,0.245838134
48310,0.614232092,0.118983666
48311,0.372340149,0.110715539
48312,0.293671778,0.140819562
48313,0.463014143,0.197271634
48314,0.19570006,0.061343662
48315,0.418283794,0.044008671
48316,0.300145849,0.07199433
48317,0.379208556,0.076764373
48318,0.168642619,0.260649484
48319,0.178122434,0.047385566
48320,0.67396739,0.478711041
48321,0.067856674,0.029313056
48322,0.375929411,0.03926123
48323,0.079459926,0.018131337
48324,0.336051347,0.121426847
48325,0.172268133,0.033466974
48326,0.798706695,0.680406664
48327,0.123561296,0.064394559
48328,0.943664662,0.098952358
48329,0.022955001,0.053066116
48330,0.594550377,0.126238626
48331,0.367727674,0.36008482
48332,0.741637366,0.021473571
48333,0.085700564,0.120064849
48334,0.251792711,0.055454742
48335,0.883190875,0.352449986
48336,0.195390045,0.166632888
48337,0.945310714,0.173086581
48338,0.264610088,0.061785466
48339,0.034713605,0.043795947
48340,0.352180405,0.184875367
48341,0.725299426,0.700050906
48342,0.359549455,0.060491586
48343,0.944067397,0.842675836
48344,0.482860051,0.163410323
48345,0.650426118,0.171009223
48346,0.82967052,0.126728827
48347,0.057669514,0.022253689
48348,0.191451311,0.076420597
48349,0.286728599,0.089733347
48350,0.917549275,0.359809516
48351,0.764360333,0.30975918
48352,0.852980357,0.142670444
48353,0.225311234,0.287916715
48354,0.951478339,0.094509678
48355,0.314463679,0.05933652
48356,0.62843433,0.17618616
48357,0.468380882,0.129068748
48358,0.697615626,0.392483772
48359,0.320097417,0.133621224
48360,0.709806127,0.429289805
48361,0.636580571,0.19816125
48362,0.373116698,0.118548718
48363,0.742541784,0.214372454
48364,0.609329186,0.393385808
48365,0.722383829,0.40403866
48366,0.260696421,0.177770635
48367,0.624340126,0.392317889
48368,0.514724617,0.128923379
48369,0.419186885,0.552288834
48370,0.578124166,0.150982753
48371,0.469013246,0.128168499
48372,0.732053024,0.307262051
48373,0.249647797,0.247369775
48374,0.508926544,0.138213107
48375,0.168699362,0.081603759
48376,0.335310907,0.035486319
48377,0.196404469,0.098985158
48378,0.334897401,0.268949565
48379,0.116284778,0.088554247
48380,0.137115284,0.081049622
48381,0.281257409,0.088978711
48382,0.814829556,0.734212544
48383,0.186500839,0.038023523
48384,0.086150143,0.03379751
48385,0.513853176,0.030154574
48386,0.136926048,0.039074009
48387,0.138110052,0.129702248
48388,0.202200068,0.057803982
48389,0.516370984,0.139237439
48390,0.028387911,0.014596769
48391,0.711241614,0.019250518
48392,0.382587191,0.050756387
48393,0.803709352,0.733568353
48394,0.690108053,0.468488022
48395,0.592348382,0.169928682
48396,0.957621256,0.845438091
48397,0.432719319,0.275869685
48398,0.396147719,0.038419103
48399,0.9622888,0.230660421
48400,0.727307186,0.286665874
48401,0.949164499,0.096001355
48402,0.761411728,0.230836618
48403,0.016318784,0.04182479
48404,0.161381319,0.044171127
48405,0.28262083,0.143261797
48406,0.090942136,0.602275243
48407,0.634553778,0.07535259
48408,0.035802909,0.056357864
48409,0.545108086,0.133696156
48410,0.414943296,0.245698344
48411,0.09009876,0.052028145
48412,0.217838254,0.082293891
48413,0.836290716,0.064579165
48414,0.215008663,0.043972796
48415,0.871603498,0.423828948
48416,0.919508193,0.069961836
48417,0.138525183,0.068600186
48418,0.790935109,0.261092948
48419,0.826545332,0.371135198
48420,0.089756678,0.07944082
48421,0.693889366,0.083855477
48422,0.906643495,0.493326288
48423,0.771307896,0.214704144
48424,0.40387898,0.044625848
48425,0.364056731,0.053275883
48426,0.199333257,0.056266931
48427,0.143787379,0.022542351
48428,0.245114505,0.025928203
48429,0.230674594,0.11644242
48430,0.750388852,0.012364104
48431,0.632879061,0.129092786
48432,0.183044735,0.035568132
48433,0.285973284,0.053404016
48434,0.962438287,0.902478098
48435,0.518915069,0.319459026
48436,0.307923218,0.009847844
48437,0.417509363,0.330039394
48438,0.922800282,0.253418897
48439,0.421713471,0.023930587
48440,0.87812799,0.184355846
48441,0.282213103,0.154675594
48442,0.897486078,0.201486251
48443,0.924196618,0.076197793
48444,0.904475769,0.251203872
48445,0.839361847,0.085889679
48446,0.543299712,0.133256988
48447,0.626431083,0.061770862
48448,0.088727117,0.01271782
48449,0.640226147,0.406396545
48450,0.063809575,0.117362021
48451,0.664175528,0.404117208
48452,0.357539955,0.03688778
48453,0.954332133,0.096607182
48454,0.670286712,0.311618872
48455,0.262377555,0.16782921
48456,0.303437542,0.121156198
48457,0.609426222,0.09043507
48458,0.83105457,0.292069415
48459,0.280246401,0.078840261
48460,0.065898512,0.006657113
48461,0.167216925,0.087657107
48462,0.711806738,0.075194236
48463,0.542662453,0.189407299
48464,0.0490689,0.020377341
48465,0.247687069,0.132235755
48466,0.434773801,0.023200753
48467,0.816246517,0.169443005
48468,0.849970724,0.059282711
48469,0.546172664,0.181376714
48470,0.44208855,0.080930611
48471,0.357446933,0.232307834
48472,0.525598556,0.344939985
48473,0.903315044,0.520950751
48474,0.053829865,0.024125952
48475,0.393558069,0.251471503
48476,0.625439839,0.151769639
48477,0.81581664,0.574400214
48478,0.054970229,0.020671838
48479,0.401009856,0.045142389
48480,0.019750142,0.027836549
48481,0.078583448,0.064868619
48482,0.639952057,0.057288422
48483,0.910089586,0.501625685
48484,0.450470546,0.035793494
48485,0.853079666,0.815725887
48486,0.417233551,0.090003873
48487,0.127206165,0.061098397
48488,0.16295677,0.086315993
48489,0.399078422,0.338091945
48490,0.936631025,0.173918824
48491,0.892049739,0.599517854
48492,0.898458072,0.554570728
48493,0.069171326,0.054828827
48494,0.110634397,0.076119352
48495,0.73200706,0.031206358
48496,0.036102087,0.012693464
48497,0.964086554,0.211278225
48498,0.061094912,0.020889191
48499,0.779881058,0.108974179
48500,0.511208261,0.106473681
48501,0.226572929,0.26330905
48502,0.758613883,0.128878017
48503,0.167540417,0.072763457
48504,0.214964731,0.089778884
48505,0.218373681,0.116865254
48506,0.758431166,0.444056635
48507,0.246671296,0.043127189
48508,0.940662062,0.750402292
48509,0.889508547,0.551757588
48510,0.707151244,0.252901728
48511,0.427793779,0.170315595
48512,0.212591369,0.073156654
48513,0.229527599,0.089644145
48514,0.700685112,0.030507449
48515,0.708014392,0.265339534
48516,0.390231686,0.054341697
48517,0.87527035,0.056228468
48518,0.229740365,0.234961647
48519,0.792475384,0.210777727
48520,0.531989998,0.166482753
48521,0.760870474,0.127677933
48522,0.590692529,0.438444417
48523,0.816387014,0.201700525
48524,0.608977691,0.567581526
48525,0.076489042,0.368856172
48526,0.846532085,0.466842534
48527,0.640690932,0.49444772
48528,0.629979601,0.124773909
48529,0.947051628,0.143643818
48530,0.41356668,0.133664022
48531,0.794341054,0.748468468
48532,0.677791304,0.039113226
48533,0.711969275,0.635755833
48534,0.172542344,0.0503341
48535,0.029982227,0.01728592
48536,0.460752196,0.478952134
48537,0.101898961,0.069587975
48538,0.476467774,0.062796299
48539,0.063583277,0.039664783
48540,0.650575961,0.149551164
48541,0.058870673,0.046073267
48542,0.364065682,0.137696151
48543,0.181499206,0.040821462
48544,0.029919829,0.003944197
48545,0.661792048,0.632149733
48546,0.417998049,0.085894783
48547,0.406483849,0.058421744
48548,0.280221361,0.098231893
48549,0.909709683,0.248896336
48550,0.927532198,0.088479768
48551,0.671207303,0.084269655
48552,0.69321631,0.244266197
48553,0.698915547,0.02493369
48554,0.488910347,0.220023938
48555,0.390476423,0.169273172
48556,0.217722861,0.010417045
48557,0.867208006,0.616793873
48558,0.235101889,0.058584359
48559,0.346557891,0.056754901
48560,0.801798412,0.517479901
48561,0.849656356,0.100387637
48562,0.131214679,0.047213123
48563,0.226529466,0.217278171
48564,0.100900931,0.016725119
48565,0.398983055,0.193978988
48566,0.355483888,0.175598299
48567,0.525691382,0.206612944
48568,0.121018031,0.047175271
48569,0.09443168,0.058687835
48570,0.683179644,0.118734463
48571,0.60930624,0.33049785
48572,0.745070052,0.735725206
48573,0.244443468,0.089188765
48574,0.221386238,0.160642525
48575,0.081788879,0.015082
48576,0.106152463,0.020092943
48577,0.838688534,0.292794464
48578,0.980716212,0.928947193
48579,0.849437062,0.289399607
48580,0.393621304,0.125789018
48581,0.814152739,0.194084157
48582,0.881835319,0.080079218
48583,0.312615035,0.030408178
48584,0.857758671,0.637652362
48585,0.859309881,0.101083359
48586,0.560057406,0.24579369
48587,0.935137752,0.201948252
48588,0.632301284,0.101065934
48589,0.526923736,0.375214183
48590,0.174838267,0.061521549
48591,0.10357333,0.050338294
48592,0.867311817,0.47356238
48593,0.362759769,0.177224875
48594,0.937811264,0.184952293
48595,0.261520627,0.09992375
48596,0.612898118,0.043007908
48597,0.890843735,0.110012363
48598,0.6186142,0.069161831
48599,0.924197645,0.656574595
48600,0.961639254,0.676463879
48601,0.513281944,0.021981364
48602,0.682748902,0.822553349
48603,0.616605981,0.061039626
48604,0.819054878,0.612587053
48605,0.004832546,0.00703273
48606,0.944122111,0.858138676
48607,0.6587182,0.378695075
48608,0.025570868,0.01050058
48609,0.846102087,0.124891336
48610,0.454430943,0.116321099
48611,0.402310887,0.417066231
48612,0.897845886,0.135619692
48613,0.342535356,0.160517661
48614,0.122773065,0.118159594
48615,0.107899886,0.138332951
48616,0.860671829,0.703195265
48617,0.972842376,0.791679604
48618,0.811277381,0.04702919
48619,0.135283296,0.365117983
48620,0.809568553,0.70648394
48621,0.498892309,0.174141989
48622,0.37908631,0.066035019
48623,0.241616587,0.062439861
48624,0.1621005,0.167006764
48625,0.346060778,0.072202883
48626,0.088069406,0.041241593
48627,0.360462432,0.066412135
48628,0.23822295,0.125327294
48629,0.028099492,0.036441393
48630,0.042049403,0.044392551
48631,0.630390334,0.256974104
48632,0.016770211,0.059026714
48633,0.026094454,0.043002646
48634,0.176399294,0.030965554
48635,0.509792192,0.034002632
48636,0.100621504,0.015070879
48637,0.840934438,0.86485035
48638,0.254558971,0.106705567
48639,0.160120276,0.058161522
48640,0.547983667,0.18938196
48641,0.774862093,0.488298679
48642,0.105924155,0.148457861
48643,0.885114931,0.492338085
48644,0.315245501,0.213114798
48645,0.959578381,0.142131599
48646,0.567540824,0.287162786
48647,0.026296065,0.009478827
48648,0.234907747,0.181239002
48649,0.614623817,0.009383166
48650,0.87713108,0.516690016
48651,0.432629603,0.173108888
48652,0.864928222,0.726227947
48653,0.032840545,0.044831481
48654,0.2128759,0.054324919
48655,0.163417448,0.058314657
48656,0.846814645,0.407317039
48657,0.853893019,0.113790147
48658,0.735639255,0.116225951
48659,0.098646118,0.026834798
48660,0.135344206,0.036986164
48661,0.810843333,0.093340594
48662,0.89910311,0.079380822
48663,0.740283505,0.362195461
48664,0.319481028,0.042244259
48665,0.586453256,0.121376591
48666,0.892741102,0.109823312
48667,0.048681274,0.050057544
48668,0.082644006,0.059457292
48669,0.627868371,0.11111597
48670,0.18469007,0.155755656
48671,0.620605135,0.222084448
48672,0.311754556,0.164572507
48673,0.616713873,0.112195224
48674,0.555841398,0.206030002
48675,0.090989703,0.099582575
48676,0.027141216,0.431538942
48677,0.836853875,0.09525992
48678,0.452912914,0.040214823
48679,0.920127761,0.619571481
48680,0.310542244,0.25064574
48681,0.535346916,0.047712908
48682,0.111415239,0.146250607
48683,0.419483244,0.035369217
48684,0.267268439,0.100671488
48685,0.009797119,0.014196612
48686,0.946412232,0.107636585
48687,0.929884456,0.598254904
48688,0.605946862,0.061088597
48689,0.393366045,0.051495527
48690,0.267520841,0.091122787
48691,0.962434678,0.189902969
48692,0.898631308,0.04999941
48693,0.23200478,0.350247299
48694,0.979369061,0.189564341
48695,0.537758557,0.070835508
48696,0.474894334,0.120106939
48697,0.908623882,0.489155518
48698,0.325666006,0.1890137
48699,0.831392862,0.354717347
48700,0.945977272,0.645777578
48701,0.214662312,0.125326955
48702,0.022542348,0.006925068
48703,0.638917187,0.549747053
48704,0.284369533,0.185156074
48705,0.594118271,0.197977552
48706,0.444506727,0.147561685
48707,0.062215687,0.016270208
48708,0.404290266,0.160332171
48709,0.950170111,0.049198695
48710,0.256656786,0.179450535
48711,0.939217342,0.26652282
48712,0.174170881,0.061787021
48713,0.39879534,0.151628588
48714,0.564104089,0.202310011
48715,0.089057691,0.102191318
48716,0.500110946,0.233661889
48717,0.837292509,0.340465864
48718,0.781444875,0.177602003
48719,0.79583068,0.5549369
48720,0.71221051,0.045581061
48721,0.949689633,0.93395163
48722,0.872531955,0.781352081
48723,0.267602436,0.055682495
48724,0.017847585,0.008861585
48725,0.108062234,0.029431331
48726,0.535265525,0.646996071
48727,0.225136995,0.092821565
48728,0.785414258,0.49839483
48729,0.415678487,0.320573548
48730,0.715848211,0.541859103
48731,0.279954721,0.040949313
48732,0.670405792,0.486194577
48733,0.575655246,0.253593751
48734,0.031541224,0.007065869
48735,0.611388377,0.805844837
48736,0.07237971,0.026812397
48737,0.720988709,0.483097521
48738,0.139837823,0.048207358
48739,0.912520252,0.403199467
48740,0.940442244,0.12458623
48741,0.089346402,0.029446537
48742,0.127958183,0.075186495
48743,0.137357506,0.031804913
48744,0.023489168,0.022512126
48745,0.41872931,0.160861417
48746,0.177694338,0.03410656
48747,0.198509284,0.144702437
48748,0.464573927,0.101491585
48749,0.963617124,0.878446094
48750,0.426167941,0.041998397
48751,0.804154584,0.048437582
48752,0.759822582,0.125920261
48753,0.101347558,0.049247147
48754,0.587264154,0.314228386
48755,0.664031199,0.424747854
48756,0.344628105,0.101467066
48757,0.147962898,0.044302609
48758,0.772078212,0.485927895
48759,0.186266881,0.049740711
48760,0.817630099,0.21075747
48761,0.57328926,0.652186589
48762,0.681156845,0.678516787
48763,0.821896164,0.538913653
48764,0.09947078,0.04661577
48765,0.932127012,0.814622049
48766,0.462007571,0.460616953
48767,0.336650735,0.080250274
48768,0.600575194,0.18575259
48769,0.384387774,0.055037716
48770,0.509305301,0.191932228
48771,0.559657153,0.069677237
48772,0.621501475,0.810033144
48773,0.114552452,0.028721867
48774,0.302782868,0.093267907
48775,0.865346469,0.530255436
48776,0.189108538,0.045007339
48777,0.89915713,0.608368983
48778,0.086536533,0.026289878
48779,0.857364805,0.208121649
48780,0.192252128,0.111102187
48781,0.535767182,0.210331297
48782,0.951910971,0.101189157
48783,0.035617342,0.023929928
48784,0.299663838,0.063439518
48785,0.88565069,0.461961598
48786,0.301491757,0.064644197
48787,0.111225768,0.094529362
48788,0.306097456,0.035455498
48789,0.111354948,0.040475315
48790,0.952583769,0.13909835
48791,0.422876631,0.393683796
48792,0.263038722,0.080162317
48793,0.125473311,0.082566125
48794,0.845158081,0.04227063
48795,0.837757268,0.753898044
48796,0.117106499,0.087843473
48797,0.201443413,0.165641854
48798,0.70365118,0.06984689
48799,0.313888661,0.084343138
48800,0.868236778,0.075743957
48801,0.927323174,0.103718599
48802,0.175495068,0.023446927
48803,0.098255014,0.045100864
48804,0.168727979,0.138147445
48805,0.444072269,0.312284853
48806,0.510332401,0.128840805
48807,0.541062747,0.102023068
48808,0.806123239,0.793930524
48809,0.100232688,0.076623774
48810,0.834251384,0.459558191
48811,0.330914311,0.105929863
48812,0.077849688,0.068306917
48813,0.116009231,0.083379052
48814,0.877567042,0.713277442
48815,0.527613261,0.587081016
48816,0.59516884,0.424558398
48817,0.17263829,0.251292409
48818,0.918627965,0.745444287
48819,0.902338672,0.166776855
48820,0.152759416,0.024699566
48821,0.947562255,0.080073949
48822,0.201178212,0.031616952
48823,0.680631504,0.62866922
48824,0.085673955,0.571059141
48825,0.425261896,0.043913927
48826,0.717503027,0.127448273
48827,0.101530729,0.11464361
48828,0.123244441,0.089556848
48829,0.194165105,0.13256089
48830,0.54765988,0.218788613
48831,0.854510378,0.334138766
48832,0.307894299,0.101574119
48833,0.315565638,0.275102632
48834,0.083689541,0.146703487
48835,0.170281639,0.051836817
48836,0.658015265,0.091456395
48837,0.230174002,0.054350331
48838,0.682018315,0.601398396
48839,0.561957161,0.167912943
48840,0.144364788,0.112285205
48841,0.327420217,0.081172471
48842,0.020904978,0.098024205
48843,0.32016646,0.107157974
48844,0.531138396,0.785765091
48845,0.444861964,0.09892533
48846,0.676801159,0.119451654
48847,0.460309625,0.050712262
48848,0.568940419,0.079167021
48849,0.378918993,0.107346033
48850,0.729232957,0.226103451
48851,0.563758482,0.427726455
48852,0.836138497,0.191566336
48853,0.617535495,0.407875456
48854,0.76826437,0.405316871
48855,0.091204757,0.111650594
48856,0.902185484,0.194473197
48857,0.363321336,0.207327145
48858,0.774015854,0.851064217
48859,0.852035055,0.269234487
48860,0.776492131,0.114347149
48861,0.076846202,0.012596886
48862,0.724558871,0.579296728
48863,0.890926105,0.597738316
48864,0.541596675,0.066924786
48865,0.335387091,0.085265082
48866,0.396994554,0.105154438
48867,0.091325758,0.039177986
48868,0.894762731,0.073640757
48869,0.300644341,0.105518854
48870,0.255356919,0.077361444
48871,0.43081348,0.059533173
48872,0.86178073,0.485396518
48873,0.312759812,0.122160377
48874,0.149838053,0.032617618
48875,0.189311954,0.181556227
48876,0.06389986,0.018147738
48877,0.200813319,0.075516352
48878,0.169940266,0.105444569
48879,0.926723524,0.617959612
48880,0.666128803,0.060355198
48881,0.152814917,0.138873065
48882,0.560899515,0.563404563
48883,0.55983101,0.307603189
48884,0.203086002,0.018925127
48885,0.592857331,0.049410746
48886,0.721414494,0.504815657
48887,0.524863643,0.072335929
48888,0.240020141,0.166961353
48889,0.469227895,0.160597719
48890,0.311045605,0.026553292
48891,0.486216987,0.101891126
48892,0.70833074,0.065443893
48893,0.643458426,0.384631846
48894,0.60043764,0.482060435
48895,0.269291577,0.073060587
48896,0.919641372,0.834757793
48897,0.664359066,0.254528464
48898,0.954751362,0.170141575
48899,0.171222562,0.091310336
48900,0.73040489,0.295093746
48901,0.464360332,0.119525506
48902,0.132976974,0.08950319
48903,0.670022605,0.834977603
48904,0.189432547,0.19523443
48905,0.828099967,0.783406855
48906,0.016544674,0.01064731
48907,0.757855939,0.452814067
48908,0.820314036,0.063426478
48909,0.565309263,0.09798868
48910,0.046483384,0.061975437
48911,0.953723804,0.180637753
48912,0.340464766,0.110086146
48913,0.715936537,0.167541019
48914,0.370284397,0.041223016
48915,0.33575996,0.088584504
48916,0.910811643,0.660656524
48917,0.22186216,0.039809328
48918,0.715683717,0.306369571
48919,0.585554766,0.177322452
48920,0.087100355,0.036788451
48921,0.696564196,0.636462292
48922,0.341016188,0.006412659
48923,0.062052219,0.026706666
48924,0.300127156,0.087584845
48925,0.07798578,0.027115878
48926,0.847328378,0.474558226
48927,0.65269351,0.264156279
48928,0.419614003,0.105154885
48929,0.792974733,0.381022843
48930,0.137267012,0.554299968
48931,0.104175037,0.084669337
48932,0.011977611,0.00546432
48933,0.95008714,0.762290015
48934,0.036214201,0.026077261
48935,0.437312904,0.196777763
48936,0.404355334,0.122922421
48937,0.19424493,0.067743367
48938,0.703109964,0.079922877
48939,0.010141085,0.05078028
48940,0.025853134,0.047676307
48941,0.122182927,0.181369455
48942,0.12072585,0.080480929
48943,0.80974605,0.057208089
48944,0.524169434,0.220952633
48945,0.392996809,0.343764606
48946,0.822280904,0.570501329
48947,0.881736865,0.591833638
48948,0.758254754,0.305853513
48949,0.160100282,0.182566414
48950,0.06068188,0.015883999
48951,0.024027826,0.008743752
48952,0.084395425,0.024653488
48953,0.466673769,0.084914088
48954,0.028223337,0.168080637
48955,0.133852155,0.019833597
48956,0.784015497,0.164227646
48957,0.240133641,0.153942592
48958,0.005145221,0.003037558
48959,0.058704808,0.053641244
48960,0.503328648,0.105494951
48961,0.036208673,0.067002153
48962,0.170024751,0.115821005
48963,0.851892149,0.032464449
48964,0.854407461,0.177224046
48965,0.908335519,0.125420726
48966,0.180494572,0.093759426
48967,0.826666881,0.725306503
48968,0.92939426,0.730647682
48969,0.136046377,0.015976637
48970,0.757092121,0.370646091
48971,0.786526826,0.142410772
48972,0.235492255,0.253100276
48973,0.262634772,0.143663529
48974,0.022068879,0.016463152
48975,0.800431701,0.287466573
48976,0.599066726,0.287810026
48977,0.800214818,0.242328344
48978,0.095386761,0.362325953
48979,0.207827078,0.153615628
48980,0.140612583,0.090325126
48981,0.283851989,0.263349571
48982,0.900539197,0.091874705
48983,0.909203236,0.094550768
48984,0.061794571,0.503233197
48985,0.191436428,0.056841263
48986,0.167186086,0.173111964
48987,0.078515967,0.026648094
48988,0.048634522,0.009886793
48989,0.433228275,0.240380022
48990,0.011209698,0.007636266
48991,0.277156374,0.195793305
48992,0.746497613,0.147409101
48993,0.79809893,0.51112266
48994,0.185605025,0.141635582
48995,0.71810371,0.198145061
48996,0.311547158,0.055033325
48997,0.778563855,0.161691105
48998,0.325585766,0.091689147
48999,0.486489907,0.169585691
49000,0.964472586,0.395603308
49001,0.772013295,0.573344359
49002,0.914583667,0.08472982
49003,0.159215969,0.097048394
49004,0.716182656,0.244264517
49005,0.10869933,0.175923428
49006,0.553022083,0.205791969
